"idelem";"tipo_elem";"cod_cent";"nombre";"st_x";"st_y"
3419;495;"28045";"(TACTICO) VALLE PAS O-E";434173.667960453;4478159.0534785
4891;495;"28046";"(TACTICO) VALLE PAS E-O (GIRO)";434198.778073049;4478167.33938939
3835;495;"36001";"(TACTICO)AV. ESTACION O-E";429222.590252297;4480982.85539229
5217;495;"36016";"OSA MAYOR O-E (PICO OCEJON-ARANDIGA)";433218.58897305;4479144.47386986
5218;495;"36017";"PICO OCEJON S-N (ACAMAR-OSA MAYOR)";433354.105502855;4479142.78958603
4862;495;"36018";"(TACTICO)PLEYADES N-S(ARAIZ-ANA TERESA)";433636.855085148;4479454.97346621
4863;495;"36019";"PLEYADES ENTRADA CRUCE JUNTO LINEA PARADA  S-N";433631.839028436;4479396.08574794
3880;495;"02034";"Estrella Polar E-O - Puente M-30 -Sirio";443889.059959982;4473791.26955805
3603;495;"02037";"Dr. Esquerdo N-S - Alcalde Sainz Baranda-Moneda";443308.581834554;4474366.86210152
4915;495;"37037";"(TAC)TEMBLEQUE S-N(QUERO-ILLESCAS)";435540.848719985;4471822.66785543
4983;495;"39035";"EDUARDO BARREIROS S-N(ALERCE-CONIFERAS)";440836.479610513;4468748.4285726
5076;495;"50012";"PORTALEGRE S-N(OPORTO-VALLE ORO)";438711.987896891;4471092.54791389
9850;495;"84040";"(TAC)MORALES N-S(SOLEDADES-AV.PESETA)";435912.043124532;4468483.03082113
5307;495;"86004";"GRAL.MILLAN ASTRAY N-S(S.PABLO-J.TURINA)";435127.716649572;4469746.38706248
5309;495;"86006";"PLATILLOS S-N(TROMPAS-AVIACION)";434892.642852531;4469643.92508042
3629;495;"96048";"MU?OZ GRANDES S-N(C.PAINO-N.S.FATIMA)";436955.753619524;4471229.83819896
5114;495;"96051";"OCA  E-O (EDUARDO MORALES-BLANDON)";437416.364218401;4471418.00001948
4907;495;"98017";"(TAC)SESE?A E-O(ESCALONA-ACCESO NV)";435318.894833404;4472426.82439886
4484;495;"30012";"(AFOROS) AV. VALLADOLID N-S (AV.MARQUIS MONISTROL-LOECHES)";437938.18274751;4476225.05691859
3470;495;"30013";"LOECHES O-E(ANICETO MARINAS-AV. VALLADOLID)";437946.436625468;4476096.57508135
7075;495;"30028";"JUAN HERRERA E-O(GIRO A MARTMN FIERRO)";438004.141450128;4476889.39761545
4325;495;"30030";"SEGOVIA, 65 E-O(RONDA SEGOVIA-P: VIRGEN DEL PUERTO)";439113.968519027;4474163.69751493
4528;495;"31044";"JERSNIMA LLORENTE N-S(LEQERO-DR.FEDERICO RUBIO Y GALI)";440015.626528855;4478460.09056515
6878;494;"11NC43PM01";"11NC43PM01";442491.03412074;4471606.93743286
6895;494;"11RE20PM01";"11RE20PM01";442331.508149198;4471997.25980577
6887;494;"11RE59PM01";"11RE59PM01";441660.195614576;4471250.66430566
6886;494;"11RE59PM02";"11RE59PM02";441675.461659722;4471262.38010774
6657;494;"PM10442";"PM10442";444007.436095733;4477640.58026644
3842;495;"01003";"Pº Recoletos N-S - Almirante-Prim";441428.78376834;4475048.63368447
3843;495;"01004";"Pº Recoletos S-N - Pl. Cibeles- Recoletos";441411.045574918;4474971.20688379
3844;495;"01005";"(AFOROS) Pº Castellana S-N  - Eduardo Dato - Pl.Emilio Castelar";441715.176322007;4476339.62014101
3845;495;"01006";"Pº Recoletos S-N - Villanueva-Jorge Juan";441492.381393609;4475201.34333988
1049;494;"09XC37PM01";"09XC37PM01";443565.630996668;4472999.83937861
3847;495;"01008";"Almagro 7 N-S - Zurbano-Pl. Alonso Martinez";441194.548104465;4475789.6140791
3848;495;"01009";"(AFOROS) Genova 13 E-O - Zurbano-Campoamor";441224.298167869;4475582.27631188
3919;495;"04013";"Ramon y  Cajal O-E - La Pedriza-Padre Claret";443596.427343114;4478377.96828904
3608;495;"07006";"Azcona, 7 N-S - Ardemans-Francisco Silvela";443148.144031625;4476265.72954159
4061;495;"10013";"Menendez Pelayo N-S - Conde de Cartagena-Pl. Mariano Cavia";442586.145684824;4473569.21129142
4148;495;"12042";"Rafael Riego N-S - Delicias-Ancora";441375.160495124;4473009.12700754
4155;495;"13001";"Alfonso XII N-S - Antonio Maura-Mendez Nuñez";441651.728419997;4474418.2164387
4157;495;"13006";"Felipe IV O-E(Norte) - Pº del Prado-Alfonso XII";441555.167177544;4474296.72704302
4158;495;"13007";"Alfonso XII S-N(Giro a  Academia) - Alfonso XII S-N(Giro a  Academia)";441663.463686094;4474180.07664879
3683;495;"13010";"Casado Alisal O-E - Pº del Prado-Alfonso XII";441558.180137694;4474139.51859678
3654;495;"13011";"Alfonso XII S-N - Cuesta Claudio Moyano-Espalter";441674.770310395;4473905.63932839
4161;495;"13013";"Alfonso XII N-S - Espalter-Cuesta Claudio Moyano";441663.192365982;4473802.20429975
4173;495;"13027";"(AFOROS)Pº del Prado S-N - Espalter-Pl. Canovas  del Castillo";441317.642911193;4474016.91594715
4217;495;"14021";"Miguel Servet N-S - Meson Paredes-Ronda Toledo";440556.348970582;4473265.10673007
4220;495;"14024";"Pº Acacias E-O - Pº Esperanza-Gasómetro";440126.646350753;4473029.17192609
4320;495;"16049";"Cuesta San Vicente O-E - Salida Calle 30-Arriaza";439211.816418859;4474859.58923737
3652;495;"16300";"MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1) - MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1)";439624.27963558;4475070.61687572
4334;495;"16302";"(MICRO) Cuesta San Vicente S-N - Giro a Ferraz Interno (P.M.3)";439622.595062221;4475028.92177617
4335;495;"16303";"(MICRO) Cuesta San Vicente S-N(Delante G. 4)(P.M.4) - (MICRO) Cuesta San Vicente S-N(Delante G. 4)(P.M.4)";439609.048306955;4475029.71325576
4336;495;"16304";"(MICRO) Cuesta San Vicente N-S(Delante G.5)(P.M.5) - (MICRO) Cuesta San Vicente N-S(Delante G.5)(P.M.5)";439602.9094334;4475042.98905776
4414;495;"19013";"Eloy Gonzalo, 10 N-S - Cardenal Cisneros-Gta. Quevedo";440492.940223362;4476368.34133949
4420;495;"20002";"Vallehermoso S-N - Cea Bermúdez-Av. Islas Filipinas";440043.386451916;4476934.77853104
3693;495;"20004";"Bravo Murillo N-S - Av. Islas Filipinas-José Abascal";440388.486843752;4477007.57346393
4422;495;"20006";"Vallehermoso, 18 S-N - Rodriguez San Pedro-Arapiles";439982.42416483;4476129.77206274
4628;495;"34010";"López de Hoyos, 125 E-O - Ramos Carrión-Marcenado";443218.434239908;4477715.26304532
4631;495;"34013";"López de Hoyos, 202 O-E - Clara del Rey-Corazón de Maria";443482.280281333;4477947.02876107
4632;495;"34014";"López de Hoyos E-O - Alfonso XIII-Clara del Rey";443529.572534524;4477985.07397451
4633;495;"34015";"(AFOROS) Alfonso XIII, 18 S-N - López de Hoyos-Pradillo";443628.84694258;4477969.34638711
4634;495;"34016";"Corazón de Maria S-N - Cardenal Siliceo-Av.Camilo José Cela";443408.425668393;4477272.81801416
3399;495;"34021";"Corazón de Maria, 33 N-S - Santa Rita-Santa Hortensia";443536.532885001;4477564.46414234
6674;494;"PM10945";"PM10945";443568.235112594;4473124.98266948
3526;495;"35009";"Cartagena  N-S - Mejico-Marqués de Ahumada";443242.689978324;4476665.53689398
4651;495;"35010";"Cartagena N-S - Maria Teresa-Eraso";443281.413152738;4476532.43307677
6558;495;"74013";"C/. Campezo - Pirra-Deyanira";450660.8295149;4477359.3899706
5527;495;"61013";"Gral.López Pozas S-N - Fco.Suárez-Donoso Montesinos";441986.490234387;4479867.21407639
5529;495;"61015";"Dolores Sánchez E-O - Pl.Duque de Pastrana-Platerias";442551.418126408;4480108.50733318
5530;495;"61016";"Pº de la Habana S-N - Comandante Franco-Platerias";442532.891091683;4479985.26045311
3486;495;"61021";"Sta.Maria Magdalena S-N - Prieto Ureña-Caidos División Azul";443171.696120558;4479891.49104007
5615;495;"61111";"Av.del Recuerdo N-S - Ntra.Sra. Angustias-Mateo Inurria";442344.1878497;4480142.05500623
5616;495;"61112";"(AFOROS)Costa Rica E-O(Superficie) - Pl.José Mª Soler-Paraguay";443337.877208771;4479110.40865503
5618;495;"61114";"Pte Costa Rica O-E(Salida Túnel) - José MªSoler-Arturo Soria";443618.189440536;4479190.1295185
3453;495;"62002";"Bravo Murillo E-O - Conde Serrallo-Nardo";441444.267243745;4479854.24634989
3424;495;"63001";"Bravo Murillo N-S - Fulgencio Miguel-Francos Rodríguez";440521.444306383;4478705.03104609
3584;495;"63007";"Bravo Murillo N-S - Almansa-Gta.Cuatro Caminos";440426.71498909;4477960.64985912
5698;495;"63010";"(AFOROS)Bravo Murillo S-N - Hernani-Palencia";440436.35473804;4477985.087356
5699;495;"63011";"Bravo Murillo S-N - Jaén-Tiziano";440463.281664;4478203.16422922
5700;495;"63012";"Bravo Murillo S-N - Teruel -Avila";440480.67586733;4478351.26222935
5701;495;"63013";"Bravo Murillo S-N - Avila-Juán de Olías";440496.756627266;4478474.20746772
5702;495;"63014";"Bravo Murillo S-N - Manuel Luna-San Enrique";440540.66990476;4478747.05071854
5713;495;"63026";"Raimundo Fdez.Villaverde O-E - Alonso Cano-Modesto Lafuente";441008.634185099;4477749.97431889
5717;495;"63030";"(AFOROS)Raimundo Fdez.Villaverde E-O - Gral.Moscardó-Cte.Zorita";440971.882256345;4477766.89214186
5732;495;"63045";"HERNANI - (ORENSE-GENERAL MOSCARDO)";441111.407421143;4477917.86373806
5734;495;"63047";"Reina Mercedes E-O - Orense-Gral.Moscardó";441143.273936338;4478239.00732443
7020;495;"63064";"Filipinas 14 E-O( Lateral izqd) - Jesús Maestro- Blasco Garay";439822.468686915;4477014.49904288
7140;495;"63701";"(AFOROS)Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054) - (AFOROS)Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054)";440945.856005815;4477756.32595203
4713;495;"90039";"Segovia E-O - Cuchilleros-San Justo";439648.624680814;4474146.13488459
4714;495;"90040";"Segovia O-E - San Justo-Costanilla de San Pedro";439827.106073546;4474107.64947743
4689;495;"90004";"Pº Pontones S-N - Alejandro Dumas-Pº Imperial";439249.093844272;4473086.4849269
3475;495;"90014";"Gran Vía de San Francisco de Sales S-N - Puerta Toledo-Aguila";439619.183578681;4473546.68483786
9970;495;"90023";"Pº Imperial N-S - Jemenuño -Gil Imón";439252.303777132;4473467.27138511
4712;495;"90038";"Toledo S-N - Arganzuela-López Silva";439887.036989491;4473663.90299102
7087;495;"97052";"Bailen N-S(Giro a Mayor) - Salida Túnel-Mayor";439579.496678412;4474330.19127686
7057;495;"97053";"Méndez Álvaro  E-O (inferior M-30) - (Entrevías - Retama)";442726.5636935;4471710.75185199
3522;495;"97055";"Méndez Álvaro O-E - (Ariel - M-30)";442568.822779192;4471860.82263007
4136;495;"97056";"Méndez Álvaro O-E(paso inferior M-30 - Titán-Av.Entrevías";442670.032577673;4471751.81620001
4139;495;"97058";"Méndez Álvaro - E-O (Delante Gr5) - Méndez Álvaro - E-O (Delante Gr5)";442758.114469161;4471683.65544382
4266;495;"97046";"(TACTICO)San Bernabé O-E - (TACTICO)San Bernabé O-E";439553.678921337;4473630.62726157
4268;495;"97048";"MayorO-E - Pl. Villa-Milaneses";439847.585489835;4474330.35765347
4269;495;"97049";"(AFOROS)Mayor O-E - Comandante Moreras-Bordadore";440033.33782519;4474388.78831485
4270;495;"97050";"Comandante Moreras N-S - Fuentes-Santiago";439990.041304016;4474420.82537096
5787;495;"40005";"Av. Pablo Neruda - Lago San Martín-Av. Buenos Aires";444825.245368178;4470554.03799052
5791;495;"40009";"Av. Pablo Neruda - Guillermo Pingarrón-Av. Palomeras";445239.873518526;4471003.60347289
5792;495;"40010";"Av. Pablo Neruda - Leoneses-Av. Palomeras";445140.276441493;4470795.96699353
3754;495;"40011";"Av. Palomeras - Pedro Laborde-Av. Pablo Neruda";445132.080197368;4470936.08495041
5793;495;"40012";"Av. Pablo Neruda - Candilejas-Santos Inocentes";443870.608075084;4470540.8006504
4049;495;"97104";"Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto";443357.501774951;4475109.82469394
7072;495;"97306";"(MICRO)O´Donnell E-S (giro a Dr. Esquerdo) - (MICRO)O´Donnell E-S (giro a Dr. Esquerdo)";443359.293975741;4474955.02117432
7100;495;"97407";"(TACTICA) Méndez Álvaro E-O(Giro a Sabal - Oriana-Sabal";442260.862676657;4472236.91817711
5784;495;"40002";"Av. Palomeras - Pedro Laborde-Av. Buenos Aires";444778.811151422;4471086.84697246
5817;495;"41007";"Av. Albufera - Perpetuo Socorro-Puerto Pajares";443982.943835819;4471922.27721115
5818;495;"41008";"Av. Albufera - Perpeto Socorro-Siera de Cadi";444052.220070096;4471881.61001337
5819;495;"41009";"Av. Albufera - Payaso Fofo-Sierra de Cadi";444115.596035159;4471829.5351197
5821;495;"41011";"Av. Albufera - Josefa Diaz-Cantalapiedra";444390.907300148;4471655.14742974
5966;495;"45020";"Av. Arcentales - Ajofrin-Hermanos García Noblejas";446912.859204453;4475379.90582053
5968;495;"45022";"Pl. Alsacia - Aquitania-Av. Guadalajara";447290.037945943;4474481.73397364
5935;495;"44037";"C/. Virgen del Sagrario  - Virgen del Sagrario-Alcalá";445186.825680266;4476330.8890347
5939;495;"44041";"C/. Arturo Soria - López de Aranda-Alcalá";445920.470226313;4476874.20147299
5960;495;"45014";"C/. Hermanos García Noblejas - Villaescusa-Pobladura del Valle";447000.249609975;4474937.62069849
5962;495;"45016";"C/. Julián Camarillo - Albarraciín-Hermanos García Noblejas";446374.219533338;4476257.45177537
6037;495;"46030";"C/. José del Hierro  - José del Hierro-Arturo Soria";445697.591135652;4477135.05260941
6069;495;"47008";"C/. Arturo Soria  - Cultura-Caleruega";443415.4804098;4481258.42674225
6084;495;"47023";"C/. Condado Treviño - Av. San Luis-M-30";443213.320394728;4481395.31222564
6085;495;"47024";"Av. San Luis  - Arturo Soria-Mesena";443550.696092968;4480928.0599357
6086;495;"47025";"Av. San Luis  - Eladio López Vilches-Mesena";443817.639884858;4480831.56100418
6087;495;"47026";"Av. San Luis - Av. San Luis-Julio Danvila";444053.280187162;4480590.05104129
6088;495;"47027";"Golfo Salonica 1 N-S - (Espliego-Av. San Luis)";443696.336274509;4480925.27546313
6137;495;"53005";"Av. Marqués de Corbera - Mª Teresa Saenz de Heredia-Santa Prisca";444867.24948341;4475467.91943929
3487;495;"53006";"Av. Marqués de Corbera - Hermanos Machado-Santa Prisca";445048.068248747;4475704.06603307
6142;495;"53011";"C/. Ascao  - Luis Ruíz-Emilio Ferrari";445798.90612434;4475942.77040355
6154;495;"53024";"C/. Santa Prisca - Av. Marqués de Corbera-Cementerio";445069.345833088;4475569.38867549
6155;495;"53025";"Av. Daroca - Av. Daroca-Santa Genoveva";445098.256006965;4475647.02877446
6208;495;"54020";"C/. Villablanca   - Villajimena-Viñedos";448818.601514517;4473351.60696941
6210;495;"54022";"C/. Casalarreina  - Ezcaray-Cordovín";448109.252280887;4473561.92331304
6922;495;"54032";"San Cipriano  - Daroca - Pº Artilleros";448369.206625052;4472998.40925361
6221;495;"55001";"Ctra. Canillas - Carril del Conde-Matapozuelos";444789.147125899;4479600.37711084
6222;495;"55002";"Ctra. Canillas - Matapozuelos-Ricardo San Juán";444841.423232879;4479587.33338406
6223;495;"55003";"Ctra. Canillas - Utrillas- Javier Quinto";445507.949724356;4479683.95461842
6224;495;"55004";"Ctra. Canillas - Javier Quinto-Utrillas";445499.967154637;4479688.92294126
6654;494;"PM10401";"PM10401";443915.133461558;4478105.10344904
6274;495;"55404";"C/. Francisco Mosqueda  - Ramón Power-Silvano";446860.564362672;4479525.25818371
6275;495;"55405";"C/. Silvano - Liceo-Alcorisa";445763.484962407;4479313.33517733
6284;495;"55414";"C/. Añil - Hipercor-Av. de los Andes";447732.078766813;4478876.35293155
6285;495;"55415";"C/. Ribera del Loira  - Av. Partenón-Av. Consejo de Europa";447822.075982046;4479167.23897469
6286;495;"56001";"C/. López de Hoyos - Ctra. Canillas-López de Hoyos";444589.368059364;4479896.28395838
6378;495;"59025";"C/. Salvador de Madariaga - Verdaguer y García-Esteban Mora";444377.442730356;4476885.47507382
6379;495;"59026";"C/. Esteban Mora   - María Nistal-Antonio Acuña";444443.850305145;4476807.07264702
6399;495;"64012";"Av. Canillejas a Vicálvaro - Julia García Boutan-Hinojal";448241.261086664;4476063.36471509
6404;495;"64019";"Av. Arcentales - Albadalejo-Av. Canillejas a Vicálvaro";448338.368321362;4476409.51536932
6655;494;"PM10402";"PM10402";443893.209998852;4478101.33076576
6357;495;"59003";"C/. José del Hierro - José de Hierro-Virgen del Sagrario";444922.980739873;4476564.70593594
6358;495;"59004";"C/. José del Hierro    - Emilio Gastesi Fernández-Virgen del Sagrario";445088.948528517;4476672.88856454
6360;495;"59006";"C/. Virgen de la Alegría  - Virgen del Portillo-Virgen de Lluc";444498.829105241;4476471.83016687
6363;495;"59009";"C/. Virgen del Sagrario - Virgen del Portillo-José del Hierro";444960.049411437;4476691.4223021
6448;495;"65037";"Av. Miguel Hernández - Av. Miguel Hernández-Av. Pablo Neruda";445890.541858423;4471827.25860449
6467;495;"65404";"Av. Doctor García Tapia - Camino Vinateros-Av. Doctor García Tapia";445039.786607181;4473921.30386458
6469;495;"66003";"Suecia  102 - María Sevilla Diago-Pl. Grecia";448692.926904311;4476337.19763646
3760;495;"66017";"Pl. Grecia E-O - Av. Arcentales-Pitagoras";448592.874528815;4476508.77268023
6114;495;"67009";"Camino Vinateros  - Arroyo de la Media Legua-Cdor Diego Valderrábanos";444371.574254917;4473757.8408925
3520;495;"79010";"C/. Príncipe Carlos - Pintor Ignacio de Zuloaga-Francisco Pi y Margall";444845.870956157;4482129.8302324
3457;495;"79016";"Vía Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall";443491.241813477;4483003.68856997
5234;495;"83005";"Arboleda - Arboleda-Ctra. Villaverde a Vallecas";446989.129545618;4470810.60742723
5364;495;"88008";"C/. Peñaranda de Bracamonte - Barranco del Novillo-Av. Suertes";448494.926197215;4469272.48284274
5375;495;"89003";"Av. Ensanche Vallecas - Rafael León-José Gutiérrez";448952.198607916;4468680.66918876
5226;495;"82409";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2)";444792.452876317;4469719.3795915
5225;495;"82410";"Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1)";444820.22415067;4469680.78350448
5232;495;"83003";"Av.Democracia - San Jaime-Ctra. Vicalvaro a Vallecas";447079.799395344;4470605.33842855
4805;495;"25040";"ANTONIO LOPEZ N-S(LATERAL)";441174.753987109;4470042.11282055
4829;495;"26020";"AV.ANDALUCIA S-N(AV.ROSALES-AV.POBLADOS)";441171.144104096;4469157.9420342
3803;495;"26022";"AV.ANDALUCIA N-S(GTA.MALAGA-AV.POBLADOS)";441123.496703844;4469528.28332551
4796;495;"25030";"TOLOSA LATOUR O-E(GIRO SIMON GONZALEZ)";441014.997327317;4470382.7069578
4798;495;"25033";"ANT. LOPEZ N-S(CNO.PERALES-CONSUELLAMOS)";441056.774201302;4470567.12723746
4799;495;"25034";"ANTONIO LOPEZ N-S(S.ARMENGOL-GTA.CADIZ)";440668.717733998;4471361.13723888
4800;495;"25035";"(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES)";440879.346068922;4470727.88474807
4801;495;"25036";"(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES)";440817.680139868;4470980.98713074
4802;495;"25037";"AV. CORDOBA S-N(CONSUELLAMOS-TOMELLOSO)";440942.949703803;4470486.17758555
4911;495;"37032";"(TAC)CAMARENA S-N(OCA?A-ILLESCAS)";435974.826335359;4471716.12886446
4914;495;"37036";"(TACTICO)VALMOJADO E-O ENTRADA CRUCE";435742.859380741;4471501.17137624
4935;495;"38016";"(AFO)E.MONTIJO N-S(N.S.FATIMA-POBLADOS)";436541.286713124;4470146.75623726
4984;495;"39036";"E. BARREIROS N-S(S. MARTIN-ARENAS REY)";440860.132445879;4468810.73772908
3527;495;"39037";"(TAC)E.BARRE.GIRO S-N(ALERCE-CONIFERAS)";440831.965303528;4468753.63375073
4899;495;"37012";"ILLESCAS O-E(TEMBLEQUE-VALMOJADO)";435642.744388942;4471817.29119596
4900;495;"37013";"VALMOJADO N-SVALMOJADO,99-ILLESCAS)";435764.936338091;4471932.25657657
4773;495;"48001";"MARCELO USERA O-E(SAN MAGIN-R. YBARRA)";439522.500726743;4470958.34484705
4807;495;"48009";"RAFAELA YBARRA S-N(VERJA-D.BARRANCO)";439737.851342842;4470618.83326907
3447;495;"49001";"(TAC)PAU.ODIAGA N-S(INGLATERRA-G.RICARDO";438743.846498977;4471948.39696451
5039;495;"49006";"GRAL.RICARDOS O-E(ALEJ.SANCHEZ-TOBOSO)";438526.539258673;4471766.0139413
5040;495;"49007";"GRAL.RICARDOS E-O(SALLABERRY-PAU.ODIAGA)";438823.354415908;4471982.84927519
5044;495;"49011";"GRAL. RICARDOS O-E(OPORTO-CASTRO ORO)";438048.724425107;4471377.76480939
5045;495;"49012";"(AFO) GRAL.RICARDOS E-O(GAVIOTA-F.GARCIA";437820.730714614;4471193.27284316
5050;495;"49017";"G.RICARDOS E-O(M.GRANDES-BAT.TORRIJOS)";437316.630266194;4470906.68978166
5060;495;"49031";"PL.TOROS N-S(CASTROJERIZ-GRAL.RICARDOS)";437504.195871207;4471026.94225156
5237;495;"84002";"AV.PESETA E-O(CORONA-CARABANCHEL ALTO)";436222.277046867;4468443.40351544
5239;495;"84004";"AV.PESETA O-E(MORALES-CARABANCHEL ALTO)";435975.731912383;4468437.49881066
5297;495;"84005";"(TAC)CARPIO TORTA O-E(MORALES-CARAB.ALTO";436101.406302284;4468681.38785555
5298;495;"84006";"(TAC)ALLARIZ O-E(PROGRESO-CARAB.ALTO)";436126.346942244;4469024.803465
5299;495;"84007";"(TAC)G.ARTECHE O-E(POLVORANCA-CARAB.ALTO";436149.897000265;4469323.76301238
5240;495;"84008";"LATERAL VIA LUSITANA N-S(AGUACATE-PESETA";437011.73185927;4468701.32026165
5194;495;"81014";"I.VARGAS(TUNEL)E-O(A.MANZAN.-P.E.STO)";438674.445629664;4472921.51891944
5241;495;"84009";"REAL E-O(CALDERILLA-VIA LUSITANA)";437059.909876297;4468572.98284337
5242;495;"84010";"LATERAL VIA LUSITANA S-N(M-40-PESETA)";436931.153200143;4468477.6474644
5243;495;"84011";"AV.PESETA O-E(MARAVEDI-M-40)";436861.924015479;4468559.31482644
5244;495;"84012";"VIA LUSITANA N-S(HALCONERO REY-AGUACATE)";437246.554229954;4469112.94426429
5301;495;"85024";"PEDRO YAGUE S-N";440016.830835433;4471799.42921735
5308;495;"86005";"AVIACION O-E(G.MILLAN ASTRAY-J.CADALSO)";434935.604648512;4469694.18595111
5310;495;"86007";"AV.AVIACION O-E(FLAUTAS-PLATILLOS)";434825.918732136;4469717.59931346
5311;495;"86008";"JOSE CADALSO N-S(GRAL SALIQUET-AVIACION)";434900.267032816;4469778.0533722
4499;495;"31006";"FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)";439913.101309857;4478964.54912484
4500;495;"31007";"OFELIA NIETO N-S(ANTONIO NZQEZ-FRANCOS RODRIGUEZ)";439843.330839897;4479111.72447685
4501;495;"31008";"PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER)";439762.53446621;4478957.97409801
4502;495;"31009";"FRANCOS RODRIGUE E-O(OFELIA NIETO-STO. ANGEL DE LA GUARDA)";439725.44014068;4479013.11869103
4504;495;"31011";"FRANCOS RODRIGUEZ E-O(STO. ANGEL DE LA GUARDA-POLICIA)";439614.769373535;4479037.17617989
4510;495;"31017";"(AFOROS) FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS)";439239.126533976;4479187.66639708
4511;495;"31020";"ANTONIO MACHADO N-S(MARTIRES MARISTAS-DEHESA DE LA VILLA)";439092.993361902;4479340.89513754
3514;495;"31030";"JUAN XXIII E-O(RAMIRO MAEZTU-MORERAS)";439299.598894683;4478300.51566701
4520;495;"31035";"DR.FEDERICO RUBIO Y GALI N-S(PABLO IGLESIAS-NUMANCIA)";439710.532379896;4478443.37529725
4522;495;"31037";"DR.FEDERICO RUBIO Y GALI E-O(J.LLORENTE-PABLO IGLESIAS)";439876.442222545;4478427.95096597
3638;495;"31039";"NUMANCIA S-N(DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS)";439643.484309517;4478513.93992081
4554;495;"32012";"RIBADAVIA E-O(CHANTADA-AV. BETANZOS)";439839.548113476;4480623.93483401
9882;495;"32014";"RIBADAVIA N-S(COLEGIO GARCMA LORCA-SINESIO DELGADO)";440383.583128998;4480681.49541128
3733;495;"31045";"DR.FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERSNIMA LLORENTE)";439949.144917444;4478279.30308715
9960;495;"31046";"(TACTICO) VALLS FERRERA N-S";439460.149790499;4478626.49777702
4529;495;"31050";"OFELIA NIETO S-N(VILAAMIL-P: DIRECCISN)";440085.037735351;4479535.9477192
4540;495;"31065";"(AFOROS) FRANCOS RODRIGUEZ E-O(LORENZANA-P: DIRECCISN)";439998.000623549;4478925.03666788
4545;495;"32004";"(MICRO) CAPITAN BLANCO ARGIBAY O-E(P: DIRECCISN-P.CEBRERO)";439865.683704124;4480364.69475644
4546;495;"32005";"(AFOROS) SINESIO DELGADO E-O(RIBADAVIA-P.CEBRERO)";439916.116367983;4480529.33748406
4584;495;"32300";"(MICRO)GTA PIEDRAFITA CEBRERO(ENTREG.10 Y 12)((P.M.3)";439739.759130711;4480452.99747394
3555;495;"32301";"(MICRO) GTA.PIEDRAFITA CEBRERO(DELANTE G.12)(P.M.4)";439764.399753954;4480442.41587721
5421;495;"43010";"AV.BETANZOS N-S(AV.ILUSTRACISN-AV.MONFORTE DE LEMOS)";439717.272579715;4481341.8831203
5750;495;"91008";"Av. Pio XII O-E (Tznel)(Salida)";442742.3366631;4480662.82976532
5753;495;"91011";"(TACTICO) Yuca E-O(Av. Burgos-Bambz)";442793.090841688;4481072.17402424
5754;495;"91012";"(TACTICO)Av. Burgos E-O (Av. Burgos - Bambz)";442857.718119503;4481408.44701944
4857;495;"36023";"(TACTICO)COVATILLAS N-S (GIRO)";434350.391595643;4478480.06710663
4876;495;"36030";"CTRA. HUMERA N-S(V. ROSALES-A.POZUELO)";434024.636654184;4478577.21104294
4884;495;"36031";"ARROYO POZUELO O-E(C.HUMERA A ARAVACA-COVATILLAS)";434136.204998587;4478473.53253278
5870;495;"42002";"AV. CARDENAL HERRERA ORIA, 255 O-E";438910.679262124;4481550.37752577
5872;495;"42004";"(AFOROS)AV. CARDENAL HERRERA ORIA, 239 O-E";439146.861668439;4481679.69954848
5873;495;"42005";"(AFOROS)AV. CARDENAL HERRERA ORIA 243 E-O";439139.713112061;4481685.50700979
6966;495;"76006";"AV. MONTECARMELO N-S (MONASTERIO DE SILOS - MONASTERIO SUSO Y YUSO)";440951.310146274;4484044.64843842
6964;495;"76008";"ACCESO M-607 S-N";441050.503344639;4483947.31308812
10028;495;"76015";"MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA)";440061.161846736;4483604.23663781
5880;495;"76016";"COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS)";440155.332341667;4483531.36462551
10029;495;"76017";"COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS)";440003.749761121;4483507.35900135
5010;495;"95002";"MARQUES MONISTROL N-S (CALLE 30)";438672.53925785;4474265.66486007
5001;495;"95003";"PTE SEGOVIA E-O (VIRGEN PUERTO-MARQUES MONISTROL)";438797.100349329;4474171.55395696
