district,date,day_of_week,day,month,year,mean_intensity
Arganzuela,2017-02-18,Saturday,18,2,2017,538.3067443387049
Arganzuela,2017-02-19,Sunday,19,2,2017,493.8523424373647
Arganzuela,2017-02-20,Monday,20,2,2017,652.8587069237295
Arganzuela,2017-02-21,Tuesday,21,2,2017,707.606738406671
Arganzuela,2017-02-22,Wednesday,22,2,2017,697.863533153264
Arganzuela,2017-02-23,Thursday,23,2,2017,681.3881409832256
Arganzuela,2017-02-24,Friday,24,2,2017,703.0097380238052
Arganzuela,2017-02-25,Saturday,25,2,2017,408.91063709631595
Arganzuela,2017-02-26,Sunday,26,2,2017,489.47345173884855
Arganzuela,2017-02-27,Monday,27,2,2017,661.1848344525932
Arganzuela,2017-02-28,Tuesday,28,2,2017,674.5350988565378
Arganzuela,2017-03-01,Wednesday,1,3,2017,667.6416862758492
Arganzuela,2017-03-02,Thursday,2,3,2017,664.7593373576132
Arganzuela,2017-03-03,Friday,3,3,2017,695.5112757575724
Arganzuela,2017-03-04,Saturday,4,3,2017,518.6436572638377
Arganzuela,2017-03-05,Sunday,5,3,2017,346.33053168671063
Arganzuela,2017-03-06,Monday,6,3,2017,633.2359798520123
Arganzuela,2017-03-07,Tuesday,7,3,2017,640.7737537066275
Arganzuela,2017-03-08,Wednesday,8,3,2017,650.4298980025312
Arganzuela,2017-03-09,Thursday,9,3,2017,666.9497361705946
Arganzuela,2017-03-10,Friday,10,3,2017,682.3403043828141
Arganzuela,2017-03-11,Saturday,11,3,2017,530.0146473710287
Arganzuela,2017-03-12,Sunday,12,3,2017,490.76418501970187
Arganzuela,2017-03-13,Monday,13,3,2017,657.8630826468341
Arganzuela,2017-03-14,Tuesday,14,3,2017,660.1562140303366
Arganzuela,2017-03-15,Wednesday,15,3,2017,677.5852424970965
Arganzuela,2017-03-16,Thursday,16,3,2017,692.8478227645854
Arganzuela,2017-03-17,Friday,17,3,2017,674.4597926008103
Arganzuela,2017-03-18,Saturday,18,3,2017,475.12476225760315
Arganzuela,2017-03-19,Sunday,19,3,2017,450.6565235514139
Arganzuela,2017-03-20,Monday,20,3,2017,426.5570253132243
Arganzuela,2017-03-21,Tuesday,21,3,2017,671.0800132534397
Arganzuela,2017-03-22,Wednesday,22,3,2017,668.3608242625562
Arganzuela,2017-03-23,Thursday,23,3,2017,666.5546593318419
Arganzuela,2017-03-24,Friday,24,3,2017,700.0267307849762
Arganzuela,2017-03-25,Saturday,25,3,2017,528.8690014174605
Arganzuela,2017-03-26,Sunday,26,3,2017,478.5531322183436
Arganzuela,2017-03-27,Monday,27,3,2017,645.1773650980555
Arganzuela,2017-03-28,Tuesday,28,3,2017,662.1234052829152
Arganzuela,2017-03-29,Wednesday,29,3,2017,678.0166696936695
Arganzuela,2017-03-30,Thursday,30,3,2017,787.3628929496053
Arganzuela,2017-03-31,Friday,31,3,2017,710.1407711993544
Arganzuela,2017-04-01,Saturday,1,4,2017,562.7858968745703
Arganzuela,2017-04-02,Sunday,2,4,2017,521.3336724851748
Arganzuela,2017-04-03,Monday,3,4,2017,667.203145807558
Arganzuela,2017-04-04,Tuesday,4,4,2017,679.1617337220252
Arganzuela,2017-04-05,Wednesday,5,4,2017,690.6984481448609
Arganzuela,2017-04-06,Thursday,6,4,2017,704.3157060278631
Arganzuela,2017-04-07,Friday,7,4,2017,682.169124042086
Arganzuela,2017-04-08,Saturday,8,4,2017,502.9930078308433
Arganzuela,2017-04-09,Sunday,9,4,2017,454.71943682630024
Arganzuela,2017-04-10,Monday,10,4,2017,607.5950603836069
Arganzuela,2017-04-11,Tuesday,11,4,2017,595.6940263919433
Arganzuela,2017-04-12,Wednesday,12,4,2017,568.324224962576
Arganzuela,2017-04-13,Thursday,13,4,2017,361.1231562493534
Arganzuela,2017-04-14,Friday,14,4,2017,315.74491289052503
Arganzuela,2017-04-15,Saturday,15,4,2017,367.181558955331
Arganzuela,2017-04-16,Sunday,16,4,2017,396.6245652686846
Arganzuela,2017-04-17,Monday,17,4,2017,648.7466985683478
Arganzuela,2017-04-18,Tuesday,18,4,2017,666.3358153607651
Arganzuela,2017-04-19,Wednesday,19,4,2017,687.7381501902089
Arganzuela,2017-04-20,Thursday,20,4,2017,695.3132053077861
Arganzuela,2017-04-21,Friday,21,4,2017,717.4587277178181
Arganzuela,2017-04-22,Saturday,22,4,2017,561.0022777050515
Arganzuela,2017-04-23,Sunday,23,4,2017,526.2475818404794
Arganzuela,2017-04-24,Monday,24,4,2017,686.4310326582158
Arganzuela,2017-04-25,Tuesday,25,4,2017,660.6514316357537
Arganzuela,2017-04-26,Wednesday,26,4,2017,679.727352981457
Arganzuela,2017-04-27,Thursday,27,4,2017,701.906677958579
Arganzuela,2017-04-28,Friday,28,4,2017,721.2446487920055
Arganzuela,2017-04-29,Saturday,29,4,2017,478.3701611398431
Arganzuela,2017-04-30,Sunday,30,4,2017,403.9557705365334
Arganzuela,2017-05-01,Monday,1,5,2017,391.17251760711866
Arganzuela,2017-05-02,Tuesday,2,5,2017,407.4639675487341
Arganzuela,2017-05-03,Wednesday,3,5,2017,688.821136918779
Arganzuela,2017-05-04,Thursday,4,5,2017,696.9807616567055
Arganzuela,2017-05-05,Friday,5,5,2017,721.9336431860838
Arganzuela,2017-05-06,Saturday,6,5,2017,578.126011042248
Arganzuela,2017-05-07,Sunday,7,5,2017,556.396911142211
Arganzuela,2017-05-08,Monday,8,5,2017,675.6877976625955
Arganzuela,2017-05-09,Tuesday,9,5,2017,689.7092900982756
Arganzuela,2017-05-10,Wednesday,10,5,2017,696.2755876122214
Arganzuela,2017-05-11,Thursday,11,5,2017,709.5118991133941
Arganzuela,2017-05-12,Friday,12,5,2017,738.8895954145225
Arganzuela,2017-05-13,Saturday,13,5,2017,543.9241467199903
Arganzuela,2017-05-14,Sunday,14,5,2017,504.86311557845914
Arganzuela,2017-05-15,Monday,15,5,2017,484.60644210731914
Arganzuela,2017-05-16,Tuesday,16,5,2017,685.7195510670655
Arganzuela,2017-05-17,Wednesday,17,5,2017,799.8487192677787
Arganzuela,2017-05-18,Thursday,18,5,2017,618.991007337386
Arganzuela,2017-05-19,Friday,19,5,2017,758.3199342641306
Arganzuela,2017-05-20,Saturday,20,5,2017,564.6894991111078
Arganzuela,2017-05-21,Sunday,21,5,2017,508.0920002118997
Arganzuela,2017-05-22,Monday,22,5,2017,673.1880004075329
Arganzuela,2017-05-23,Tuesday,23,5,2017,668.8350394964795
Arganzuela,2017-05-24,Wednesday,24,5,2017,688.7496412207742
Arganzuela,2017-05-25,Thursday,25,5,2017,669.3949936202247
Arganzuela,2017-05-26,Friday,26,5,2017,721.9305325084894
Arganzuela,2017-05-27,Saturday,27,5,2017,543.3351196403469
Arganzuela,2017-05-28,Sunday,28,5,2017,614.4771637377884
Arganzuela,2017-05-29,Monday,29,5,2017,674.8018763051599
Arganzuela,2017-05-30,Tuesday,30,5,2017,673.0540189750028
Arganzuela,2017-05-31,Wednesday,31,5,2017,640.1049026702597
Arganzuela,2017-06-01,Thursday,1,6,2017,752.0072537749624
Arganzuela,2017-06-02,Friday,2,6,2017,733.7501297667723
Arganzuela,2017-06-03,Saturday,3,6,2017,525.3432864041013
Arganzuela,2017-06-04,Sunday,4,6,2017,526.385998071527
Arganzuela,2017-06-05,Monday,5,6,2017,687.8097042140737
Arganzuela,2017-06-06,Tuesday,6,6,2017,678.7783604733143
Arganzuela,2017-06-07,Wednesday,7,6,2017,686.6375142852646
Arganzuela,2017-06-08,Thursday,8,6,2017,705.3367109839405
Arganzuela,2017-06-09,Friday,9,6,2017,725.1038044670149
Arganzuela,2017-06-10,Saturday,10,6,2017,491.6199757124404
Arganzuela,2017-06-11,Sunday,11,6,2017,453.52299115990036
Arganzuela,2017-06-12,Monday,12,6,2017,619.7100580411195
Arganzuela,2017-06-13,Tuesday,13,6,2017,625.6398217712203
Arganzuela,2017-06-14,Wednesday,14,6,2017,719.7847660934781
Arganzuela,2017-06-15,Thursday,15,6,2017,708.843132203966
Arganzuela,2017-06-16,Friday,16,6,2017,724.9313648330774
Arganzuela,2017-06-17,Saturday,17,6,2017,523.2504338679029
Arganzuela,2017-06-18,Sunday,18,6,2017,482.85525427676527
Arganzuela,2017-06-19,Monday,19,6,2017,692.1844836440636
Arganzuela,2017-06-20,Tuesday,20,6,2017,686.254143196885
Arganzuela,2017-06-21,Wednesday,21,6,2017,697.3959320221858
Arganzuela,2017-06-22,Thursday,22,6,2017,709.3377343530268
Arganzuela,2017-06-23,Friday,23,6,2017,731.2443549556564
Arganzuela,2017-06-24,Saturday,24,6,2017,528.7629804240805
Arganzuela,2017-06-25,Sunday,25,6,2017,493.63043093620183
Arganzuela,2017-06-26,Monday,26,6,2017,670.7301041943701
Arganzuela,2017-06-27,Tuesday,27,6,2017,751.1850207116004
Arganzuela,2017-06-28,Wednesday,28,6,2017,821.0150655842789
Arganzuela,2017-06-29,Thursday,29,6,2017,842.1728796572123
Arganzuela,2017-06-30,Friday,30,6,2017,643.1924451757923
Arganzuela,2017-07-01,Saturday,1,7,2017,476.2080337657299
Arganzuela,2017-07-02,Sunday,2,7,2017,433.8226250118594
Arganzuela,2017-07-03,Monday,3,7,2017,610.2159750459701
Arganzuela,2017-07-04,Tuesday,4,7,2017,605.6302341390723
Arganzuela,2017-07-05,Wednesday,5,7,2017,686.5523110071789
Arganzuela,2017-07-06,Thursday,6,7,2017,674.4254512048307
Arganzuela,2017-07-07,Friday,7,7,2017,677.7883317299928
Arganzuela,2017-07-08,Saturday,8,7,2017,495.2061698542649
Arganzuela,2017-07-09,Sunday,9,7,2017,475.1895433005042
Arganzuela,2017-07-10,Monday,10,7,2017,651.0710282736246
Arganzuela,2017-07-11,Tuesday,11,7,2017,649.0334557032171
Arganzuela,2017-07-12,Wednesday,12,7,2017,660.2220201377893
Arganzuela,2017-07-13,Thursday,13,7,2017,646.9478533041538
Arganzuela,2017-07-14,Friday,14,7,2017,608.540549156259
Arganzuela,2017-07-15,Saturday,15,7,2017,414.08293072611445
Arganzuela,2017-07-16,Sunday,16,7,2017,393.9826788804773
Arganzuela,2017-07-17,Monday,17,7,2017,667.1156468501605
Arganzuela,2017-07-18,Tuesday,18,7,2017,582.4675406681824
Arganzuela,2017-07-19,Wednesday,19,7,2017,660.4445064505836
Arganzuela,2017-07-20,Thursday,20,7,2017,653.8829515870075
Arganzuela,2017-07-21,Friday,21,7,2017,629.9033597271639
Arganzuela,2017-07-22,Saturday,22,7,2017,441.47932981544164
Arganzuela,2017-07-23,Sunday,23,7,2017,414.96747333231696
Arganzuela,2017-07-24,Monday,24,7,2017,628.8746566363127
Arganzuela,2017-07-25,Tuesday,25,7,2017,626.3952448508919
Arganzuela,2017-07-26,Wednesday,26,7,2017,639.322825994452
Arganzuela,2017-07-27,Thursday,27,7,2017,621.2096909552362
Arganzuela,2017-07-28,Friday,28,7,2017,623.7652868459857
Arganzuela,2017-07-29,Saturday,29,7,2017,394.93082095035606
Arganzuela,2017-07-30,Sunday,30,7,2017,367.89457772583893
Arganzuela,2017-07-31,Monday,31,7,2017,547.2808794081295
Arganzuela,2017-08-01,Tuesday,1,8,2017,514.1363602355567
Arganzuela,2017-08-02,Wednesday,2,8,2017,507.6773160974809
Arganzuela,2017-08-03,Thursday,3,8,2017,501.076216452254
Arganzuela,2017-08-04,Friday,4,8,2017,492.1026820814838
Arganzuela,2017-08-05,Saturday,5,8,2017,331.70713405176815
Arganzuela,2017-08-06,Sunday,6,8,2017,319.6730005703932
Arganzuela,2017-08-07,Monday,7,8,2017,461.7728258013988
Arganzuela,2017-08-08,Tuesday,8,8,2017,462.397121520345
Arganzuela,2017-08-09,Wednesday,9,8,2017,467.0421392446079
Arganzuela,2017-08-10,Thursday,10,8,2017,485.64858605858063
Arganzuela,2017-08-11,Friday,11,8,2017,479.48700201043846
Arganzuela,2017-08-12,Saturday,12,8,2017,342.13709635210677
Arganzuela,2017-08-13,Sunday,13,8,2017,297.92296437239946
Arganzuela,2017-08-14,Monday,14,8,2017,403.8590086925863
Arganzuela,2017-08-15,Tuesday,15,8,2017,315.80894765020423
Arganzuela,2017-08-16,Wednesday,16,8,2017,454.67267196662635
Arganzuela,2017-08-17,Thursday,17,8,2017,444.954407349555
Arganzuela,2017-08-18,Friday,18,8,2017,431.9504808912412
Arganzuela,2017-08-19,Saturday,19,8,2017,302.90990419145044
Arganzuela,2017-08-20,Sunday,20,8,2017,301.0765120144925
Arganzuela,2017-08-21,Monday,21,8,2017,439.4671049968309
Arganzuela,2017-08-22,Tuesday,22,8,2017,439.1346302869872
Arganzuela,2017-08-23,Wednesday,23,8,2017,423.4696910648439
Arganzuela,2017-08-24,Thursday,24,8,2017,419.679982654987
Arganzuela,2017-08-25,Friday,25,8,2017,493.6568243276135
Arganzuela,2017-08-26,Saturday,26,8,2017,350.52512681534154
Arganzuela,2017-08-27,Sunday,27,8,2017,328.8920181181975
Arganzuela,2017-08-28,Monday,28,8,2017,507.99024827224827
Arganzuela,2017-08-29,Tuesday,29,8,2017,509.56502223177546
Arganzuela,2017-08-30,Wednesday,30,8,2017,546.1496348866283
Arganzuela,2017-08-31,Thursday,31,8,2017,573.1272877930023
Arganzuela,2017-09-01,Friday,1,9,2017,586.4912167383842
Arganzuela,2017-09-02,Saturday,2,9,2017,421.4757084713687
Arganzuela,2017-09-03,Sunday,3,9,2017,407.61289107825394
Arganzuela,2017-09-04,Monday,4,9,2017,601.1740216224525
Arganzuela,2017-09-05,Tuesday,5,9,2017,600.927066634422
Arganzuela,2017-09-06,Wednesday,6,9,2017,594.7255250270237
Arganzuela,2017-09-07,Thursday,7,9,2017,610.0539666368303
Arganzuela,2017-09-08,Friday,8,9,2017,622.2832967570488
Arganzuela,2017-09-09,Saturday,9,9,2017,443.04670592460377
Arganzuela,2017-09-10,Sunday,10,9,2017,438.8995436119652
Arganzuela,2017-09-11,Monday,11,9,2017,600.8054108002034
Arganzuela,2017-09-12,Tuesday,12,9,2017,611.3905023130574
Arganzuela,2017-09-13,Wednesday,13,9,2017,615.3876085928495
Arganzuela,2017-09-14,Thursday,14,9,2017,642.5994598792643
Arganzuela,2017-09-15,Friday,15,9,2017,670.1758641674406
Arganzuela,2017-09-16,Saturday,16,9,2017,505.07195469085394
Arganzuela,2017-09-17,Sunday,17,9,2017,476.08247307071815
Arganzuela,2017-09-18,Monday,18,9,2017,648.672369612946
Arganzuela,2017-09-19,Tuesday,19,9,2017,664.9420944620688
Arganzuela,2017-09-20,Wednesday,20,9,2017,681.6394708037216
Arganzuela,2017-09-21,Thursday,21,9,2017,680.9577338180433
Arganzuela,2017-09-22,Friday,22,9,2017,692.66142653008
Arganzuela,2017-09-23,Saturday,23,9,2017,482.80162329769934
Arganzuela,2017-09-24,Sunday,24,9,2017,459.0556832288731
Arganzuela,2017-09-25,Monday,25,9,2017,594.3430695574312
Arganzuela,2017-09-26,Tuesday,26,9,2017,623.7040810284157
Arganzuela,2017-09-27,Wednesday,27,9,2017,736.7647296775475
Arganzuela,2017-09-28,Thursday,28,9,2017,719.0212813722322
Arganzuela,2017-09-29,Friday,29,9,2017,690.0239966797253
Arganzuela,2017-09-30,Saturday,30,9,2017,668.7427985234991
Arganzuela,2017-10-01,Sunday,1,10,2017,523.8156578411478
Arganzuela,2017-10-02,Monday,2,10,2017,677.6916533216361
Arganzuela,2017-10-03,Tuesday,3,10,2017,684.0313195668598
Arganzuela,2017-10-04,Wednesday,4,10,2017,690.4752262693797
Arganzuela,2017-10-05,Thursday,5,10,2017,713.5890116646447
Arganzuela,2017-10-06,Friday,6,10,2017,692.294059981932
Arganzuela,2017-10-07,Saturday,7,10,2017,509.4249652034533
Arganzuela,2017-10-08,Sunday,8,10,2017,477.11524961116726
Arganzuela,2017-10-09,Monday,9,10,2017,728.8230833445325
Arganzuela,2017-10-10,Tuesday,10,10,2017,683.3888223524242
Arganzuela,2017-10-11,Wednesday,11,10,2017,725.4246955400918
Arganzuela,2017-10-12,Thursday,12,10,2017,474.5216751250363
Arganzuela,2017-10-13,Friday,13,10,2017,591.4252082889916
Arganzuela,2017-10-14,Saturday,14,10,2017,460.03311753576355
Arganzuela,2017-10-15,Sunday,15,10,2017,477.2427193981656
Arganzuela,2017-10-16,Monday,16,10,2017,674.993837435705
Arganzuela,2017-10-17,Tuesday,17,10,2017,688.0836029282293
Arganzuela,2017-10-18,Wednesday,18,10,2017,667.6572032578412
Arganzuela,2017-10-19,Thursday,19,10,2017,689.6819699553179
Arganzuela,2017-10-20,Friday,20,10,2017,719.3752697240843
Arganzuela,2017-10-21,Saturday,21,10,2017,567.0952788675396
Arganzuela,2017-10-22,Sunday,22,10,2017,510.2018589072289
Arganzuela,2017-10-23,Monday,23,10,2017,704.6527511584552
Arganzuela,2017-10-24,Tuesday,24,10,2017,672.5904141774125
Arganzuela,2017-10-25,Wednesday,25,10,2017,670.6282534664817
Arganzuela,2017-10-26,Thursday,26,10,2017,676.3060745177896
Arganzuela,2017-10-27,Friday,27,10,2017,692.7873795113616
Arganzuela,2017-10-28,Saturday,28,10,2017,571.1861511351913
Arganzuela,2017-10-29,Sunday,29,10,2017,528.4252769133466
Arganzuela,2017-10-30,Monday,30,10,2017,677.6320714092955
Arganzuela,2017-10-31,Tuesday,31,10,2017,685.8892198692113
Arganzuela,2017-11-01,Wednesday,1,11,2017,461.2744066935947
Arganzuela,2017-11-02,Thursday,2,11,2017,666.9023554822669
Arganzuela,2017-11-03,Friday,3,11,2017,698.8564876508309
Arganzuela,2017-11-04,Saturday,4,11,2017,543.1525706324167
Arganzuela,2017-11-05,Sunday,5,11,2017,500.8880433359306
Arganzuela,2017-11-06,Monday,6,11,2017,664.9607564015059
Arganzuela,2017-11-07,Tuesday,7,11,2017,677.7334964158722
Arganzuela,2017-11-08,Wednesday,8,11,2017,702.1117498647302
Arganzuela,2017-11-09,Thursday,9,11,2017,467.6702534548687
Arganzuela,2017-11-10,Friday,10,11,2017,665.4937468433062
Arganzuela,2017-11-11,Saturday,11,11,2017,523.1149159209541
Arganzuela,2017-11-12,Sunday,12,11,2017,494.41564500082245
Arganzuela,2017-11-13,Monday,13,11,2017,653.6269172405051
Arganzuela,2017-11-14,Tuesday,14,11,2017,670.5203611682459
Arganzuela,2017-11-15,Wednesday,15,11,2017,674.0473882850308
Arganzuela,2017-11-16,Thursday,16,11,2017,675.0438822354423
Arganzuela,2017-11-17,Friday,17,11,2017,694.7053399486518
Arganzuela,2017-11-18,Saturday,18,11,2017,526.2521151556891
Arganzuela,2017-11-19,Sunday,19,11,2017,459.77274350909636
Arganzuela,2017-11-20,Monday,20,11,2017,624.4903926475854
Arganzuela,2017-11-21,Tuesday,21,11,2017,624.165937035925
Arganzuela,2017-11-22,Wednesday,22,11,2017,635.3395536109681
Arganzuela,2017-11-23,Thursday,23,11,2017,653.274927048294
Arganzuela,2017-11-24,Friday,24,11,2017,689.3079496855968
Arganzuela,2017-11-25,Saturday,25,11,2017,538.9011961120751
Arganzuela,2017-11-26,Sunday,26,11,2017,486.02181909816466
Arganzuela,2017-11-27,Monday,27,11,2017,634.3514292181528
Arganzuela,2017-11-28,Tuesday,28,11,2017,649.3107795038305
Arganzuela,2017-11-29,Wednesday,29,11,2017,645.9444479796487
Arganzuela,2017-11-30,Thursday,30,11,2017,698.0127947978585
Arganzuela,2017-12-01,Friday,1,12,2017,714.7781165129657
Arganzuela,2017-12-02,Saturday,2,12,2017,568.0262022326324
Arganzuela,2017-12-03,Sunday,3,12,2017,493.26498186189013
Arganzuela,2017-12-04,Monday,4,12,2017,662.0539560754494
Arganzuela,2017-12-05,Tuesday,5,12,2017,655.6756012769911
Arganzuela,2017-12-06,Wednesday,6,12,2017,819.9286398467432
Arganzuela,2017-12-07,Thursday,7,12,2017,1031.872485632184
Arganzuela,2017-12-08,Friday,8,12,2017,756.3976368723535
Arganzuela,2017-12-09,Saturday,9,12,2017,494.5152988683461
Arganzuela,2017-12-10,Sunday,10,12,2017,454.51185282177784
Arganzuela,2017-12-11,Monday,11,12,2017,663.5585453428754
Arganzuela,2017-12-12,Tuesday,12,12,2017,685.6223856947155
Arganzuela,2017-12-13,Wednesday,13,12,2017,660.7397123625028
Arganzuela,2017-12-14,Thursday,14,12,2017,736.8052803629774
Arganzuela,2017-12-15,Friday,15,12,2017,742.4996941259365
Arganzuela,2017-12-16,Saturday,16,12,2017,621.9131728025516
Arganzuela,2017-12-17,Sunday,17,12,2017,546.9360455025715
Arganzuela,2017-12-18,Monday,18,12,2017,691.1209333363487
Arganzuela,2017-12-19,Tuesday,19,12,2017,700.0681815529574
Arganzuela,2017-12-20,Wednesday,20,12,2017,717.8584029759235
Arganzuela,2017-12-21,Thursday,21,12,2017,733.349266352283
Arganzuela,2017-12-22,Friday,22,12,2017,730.3411020087805
Arganzuela,2017-12-23,Saturday,23,12,2017,532.1907315751339
Arganzuela,2017-12-24,Sunday,24,12,2017,426.57730679384576
Arganzuela,2017-12-25,Monday,25,12,2017,450.9807373197821
Arganzuela,2017-12-26,Tuesday,26,12,2017,587.6444098402311
Arganzuela,2017-12-27,Wednesday,27,12,2017,610.5937235869778
Arganzuela,2017-12-28,Thursday,28,12,2017,625.5974905677556
Arganzuela,2017-12-29,Friday,29,12,2017,628.4958256222196
Arganzuela,2017-12-30,Saturday,30,12,2017,496.4845319234504
Arganzuela,2017-12-31,Sunday,31,12,2017,411.36797454126133
Arganzuela,2018-01-01,Monday,1,1,2018,436.41544238634594
Arganzuela,2018-01-02,Tuesday,2,1,2018,579.6279521814159
Arganzuela,2018-01-03,Wednesday,3,1,2018,611.3500291139686
Arganzuela,2018-01-04,Thursday,4,1,2018,627.2520237959528
Arganzuela,2018-01-05,Friday,5,1,2018,602.1086427292972
Arganzuela,2018-01-06,Saturday,6,1,2018,476.93108923894977
Arganzuela,2018-01-07,Sunday,7,1,2018,415.7321495816892
Arganzuela,2018-01-08,Monday,8,1,2018,629.8986314001435
Arganzuela,2018-01-09,Tuesday,9,1,2018,644.5335195878228
Arganzuela,2018-01-10,Wednesday,10,1,2018,654.319197845371
Arganzuela,2018-01-11,Thursday,11,1,2018,672.1549704259751
Arganzuela,2018-01-12,Friday,12,1,2018,697.3310293754016
Arganzuela,2018-01-13,Saturday,13,1,2018,529.6972582013709
Arganzuela,2018-01-14,Sunday,14,1,2018,454.75586985203665
Arganzuela,2018-01-15,Monday,15,1,2018,646.4051773828021
Arganzuela,2018-01-16,Tuesday,16,1,2018,654.565083903075
Arganzuela,2018-01-17,Wednesday,17,1,2018,674.4896508011641
Arganzuela,2018-01-18,Thursday,18,1,2018,675.869914441018
Arganzuela,2018-01-19,Friday,19,1,2018,691.1581697080755
Arganzuela,2018-01-20,Saturday,20,1,2018,546.3750697830636
Arganzuela,2018-01-21,Sunday,21,1,2018,482.4538649484196
Arganzuela,2018-01-22,Monday,22,1,2018,641.1394409519575
Arganzuela,2018-01-23,Tuesday,23,1,2018,668.1271035129236
Arganzuela,2018-01-24,Wednesday,24,1,2018,665.2502464924884
Arganzuela,2018-01-25,Thursday,25,1,2018,672.426497209146
Arganzuela,2018-01-26,Friday,26,1,2018,690.5433609240439
Arganzuela,2018-01-27,Saturday,27,1,2018,523.0426922768121
Arganzuela,2018-01-28,Sunday,28,1,2018,475.588197150639
Arganzuela,2018-01-29,Monday,29,1,2018,647.7964828898164
Arganzuela,2018-01-30,Tuesday,30,1,2018,663.3188265934564
Arganzuela,2018-01-31,Wednesday,31,1,2018,675.9253205126432
Arganzuela,2018-02-01,Thursday,1,2,2018,690.0247383218677
Arganzuela,2018-02-02,Friday,2,2,2018,711.0519126964371
Arganzuela,2018-02-03,Saturday,3,2,2018,536.9760551035647
Arganzuela,2018-02-04,Sunday,4,2,2018,464.22363543371614
Arganzuela,2018-02-05,Monday,5,2,2018,605.3311965698517
Arganzuela,2018-02-06,Tuesday,6,2,2018,658.3171264239445
Arganzuela,2018-02-07,Wednesday,7,2,2018,663.2539711973097
Arganzuela,2018-02-08,Thursday,8,2,2018,679.5801846811459
Arganzuela,2018-02-09,Friday,9,2,2018,702.9980014005766
Arganzuela,2018-02-10,Saturday,10,2,2018,531.7003180352718
Arganzuela,2018-02-11,Sunday,11,2,2018,488.7365875564302
Arganzuela,2018-02-12,Monday,12,2,2018,657.0340210667455
Arganzuela,2018-02-13,Tuesday,13,2,2018,657.2563226401093
Arganzuela,2018-02-14,Wednesday,14,2,2018,671.0688247277312
